p1,p1hp,p1t1,p1t2,move1,m1t,m1c,m1p,m1a,move2,m2t,m2c,m2p,m2a,move3,m3t,m3c,m3p,m3a,move4,m4t,m4c,m4p,m4a,p2,p2hp,p2t1,p2t2,p3,p3hp,p3t1,p3t2,p4,p4hp,p4t1,p4t2,p5,p5hp,p5t1,p5t2,p6,p6hp,p6t1,p6t2,o1,o1hp,o1t1,o1t2,omove1,om1t,om1c,om1p,om1a,omove2,om2t,om2c,om2p,om2a,omove3,om3t,om3c,om3p,om3a,omove4,om4t,om4c,om4p,om4a,o2,o2hp,o2t1,o2t2,o3,o3hp,o3t1,o3t2,o4,o4hp,o4t1,o4t2,o5,o5hp,o5t1,o5t2,o6,o6hp,o6t1,o6t2,choice,c1,c2,c3,c4,result
0.0171429,0.5641892,0.5,0.8888889,0.1047297,0.5,0.5,0.0,1.0,0.2195946,0.5,0.0,0.3,0.990099,0.6689189,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.3828571,0.8707865,0.2222222,0.0,0.4057143,0.2128514,0.1666667,0.8333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1621622,0.8333333,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.1257143,1.0,0.2777778,0.0,0.96,1.0,0.1666667,0.6111111,0.0,0.0,0.0,0.0,0.0,0.88
0.0171429,0.0878378,0.5,0.8888889,0.1047297,0.5,0.5,0.0,1.0,0.2195946,0.5,0.0,0.3,0.990099,0.6689189,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.3828571,0.8707865,0.2222222,0.0,0.4057143,0.1445783,0.1666667,0.8333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1621622,0.8333333,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.1257143,1.0,0.2777778,0.0,0.96,1.0,0.1666667,0.6111111,0.0,0.0,0.0,0.0,0.0,0.88
0.8914286,0.2638889,0.3888889,0.1666667,0.9189189,0.3888889,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0171429,0.0,0.5,0.8888889,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.3828571,0.8707865,0.2222222,0.0,0.1257143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9493243,0.2777778,1.0,0.28,0.990099,0.5608108,0.1666667,1.0,0.36,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.4057143,0.0,0.1666667,0.8333333,0.96,1.0,0.1666667,0.6111111,-0.3828571,-0.8230337,-0.2222222,0.0,0.0,0.88
0.3828571,0.8230337,0.2222222,0.0,0.1047297,0.5,0.5,0.0,1.0,0.4020270,0.2222222,0.0,0.3,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0171429,0.0,0.5,0.8888889,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.96,0.9376855,0.1666667,0.6111111,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.4057143,0.0,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.4054054,0.2222222,0.0,0.3,0.990099,0.88
0.3828571,1.0,0.2222222,0.0,0.1047297,0.5,0.5,0.0,1.0,0.4020270,0.2222222,0.0,0.3,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0171429,0.0,0.5,0.8888889,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.1257143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9493243,0.2777778,1.0,0.28,0.990099,0.5608108,0.1666667,1.0,0.36,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.4057143,0.0,0.1666667,0.8333333,0.96,0.0,0.1666667,0.6111111,0.2364865,0.6111111,0.0,0.4,0.990099,0.88
0.3828571,0.9606742,0.2222222,0.0,0.1047297,0.5,0.5,0.0,1.0,0.4020270,0.2222222,0.0,0.3,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0171429,0.0,0.5,0.8888889,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.1257143,0.5308642,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9493243,0.2777778,1.0,0.28,0.990099,0.5608108,0.1666667,1.0,0.36,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.4057143,0.0,0.1666667,0.8333333,0.96,0.0,0.1666667,0.6111111,0.2364865,0.6111111,0.0,0.4,0.990099,0.88
0.2885714,1.0,0.3333333,0.0,0.0641892,0.0555556,0.5,0.0,1.0,0.8851351,0.0555556,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2257143,1.0,0.2222222,0.8888889,0.4057143,1.0,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.3828571,1.0,0.2222222,0.0,0.1047297,0.5,0.5,0.0,1.0,0.4020270,0.2222222,0.0,0.3,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.2428571,1.0,0.6666667,0.9444444,0.2714286,1.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.8914286,1.0,0.3888889,0.1666667,0.0171429,1.0,0.5,0.8888889,0.0641892,0.0555556,0.5,0.0,1.0,0.12
0.2885714,0.7481203,0.3333333,0.0,0.0641892,0.0555556,0.5,0.0,1.0,0.8851351,0.0555556,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2257143,1.0,0.2222222,0.8888889,0.4057143,1.0,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.2428571,1.0,0.6666667,0.9444444,0.3040541,0.6666667,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2714286,1.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.8914286,1.0,0.3888889,0.1666667,0.0171429,1.0,0.5,0.8888889,0.8885135,0.0555556,1.0,0.32,0.990099,0.12
0.2885714,0.3383459,0.3333333,0.0,0.0641892,0.0555556,0.5,0.0,1.0,0.8851351,0.0555556,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2257143,1.0,0.2222222,0.8888889,0.4057143,1.0,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.2714286,1.0,0.0555556,0.0,0.0912162,0.0555556,1.0,0.56,0.990099,0.7364865,0.8888889,1.0,0.32,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2428571,0.0,0.6666667,0.9444444,0.3285714,1.0,1.0,0.0,0.8914286,1.0,0.3888889,0.1666667,0.0171429,1.0,0.5,0.8888889,0.0,0.0,0.0,0.0,0.0,0.12
0.2257143,1.0,0.2222222,0.8888889,0.4763514,0.8333333,0.0,0.26,0.990099,0.7162162,0.4444444,0.5,0.0,1.0,0.4932432,0.2222222,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.4057143,1.0,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.2714286,1.0,0.0555556,0.0,0.0912162,0.0555556,1.0,0.56,0.990099,0.7364865,0.8888889,1.0,0.32,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2428571,0.0,0.6666667,0.9444444,0.3285714,1.0,1.0,0.0,0.8914286,1.0,0.3888889,0.1666667,0.0171429,1.0,0.5,0.8888889,0.4729730,0.8333333,0.0,0.26,0.990099,0.12
0.2257143,0.5510949,0.2222222,0.8888889,0.4763514,0.8333333,0.0,0.26,0.990099,0.7162162,0.4444444,0.5,0.0,1.0,0.4932432,0.2222222,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.4057143,1.0,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.2714286,0.6880466,0.0555556,0.0,0.0912162,0.0555556,1.0,0.56,0.990099,0.7364865,0.8888889,1.0,0.32,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2428571,0.0,0.6666667,0.9444444,0.3285714,1.0,1.0,0.0,0.8914286,1.0,0.3888889,0.1666667,0.0171429,1.0,0.5,0.8888889,0.7128378,0.4444444,0.5,0.0,1.0,0.12
0.2257143,1.0,0.2222222,0.8888889,0.4763514,0.8333333,0.0,0.26,0.990099,0.7162162,0.4444444,0.5,0.0,1.0,0.4932432,0.2222222,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.4057143,1.0,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.2714286,0.6880466,0.0555556,0.0,0.0912162,0.0555556,1.0,0.56,0.990099,0.7364865,0.8888889,1.0,0.32,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2428571,0.0,0.6666667,0.9444444,0.3285714,1.0,1.0,0.0,0.8914286,1.0,0.3888889,0.1666667,0.0171429,1.0,0.5,0.8888889,0.4898649,0.2222222,1.0,0.52,0.8910891,0.12
0.2257143,0.1934307,0.2222222,0.8888889,0.4763514,0.8333333,0.0,0.26,0.990099,0.7162162,0.4444444,0.5,0.0,1.0,0.4932432,0.2222222,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.4057143,1.0,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.3285714,1.0,1.0,0.0,0.5472973,1.0,1.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.8914286,1.0,0.3888889,0.1666667,0.0171429,1.0,0.5,0.8888889,0.0,0.0,0.0,0.0,0.0,0.12
0.4057143,1.0,0.1666667,0.8333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1621622,0.8333333,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.1257143,1.0,0.2777778,0.0,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.3285714,1.0,1.0,0.0,0.5472973,1.0,1.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.8914286,1.0,0.3888889,0.1666667,0.0171429,1.0,0.5,0.8888889,0.3648649,0.3888889,0.0,0.48,0.7920792,0.12
0.4057143,0.7188755,0.1666667,0.8333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1621622,0.8333333,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.1257143,1.0,0.2777778,0.0,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.3285714,1.0,1.0,0.0,0.5472973,1.0,1.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.8914286,1.0,0.3888889,0.1666667,0.0171429,1.0,0.5,0.8888889,0.3648649,0.3888889,0.0,0.48,0.7920792,0.12
0.4057143,0.62249,0.1666667,0.8333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1621622,0.8333333,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.1257143,1.0,0.2777778,0.0,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.8914286,0.837963,0.3888889,0.1666667,0.9189189,0.3888889,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.0171429,1.0,0.5,0.8888889,-0.1257143,-1.0,-0.2777778,0.0,0.0,0.12
0.1257143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9493243,0.2777778,1.0,0.28,0.990099,0.5608108,0.1666667,1.0,0.36,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.4057143,0.62249,0.1666667,0.8333333,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.8914286,0.8981481,0.3888889,0.1666667,0.9189189,0.3888889,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.0171429,1.0,0.5,0.8888889,0.9054054,0.2777778,1.0,0.36,0.990099,0.12
0.1257143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9493243,0.2777778,1.0,0.28,0.990099,0.5608108,0.1666667,1.0,0.36,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.4057143,0.62249,0.1666667,0.8333333,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.8914286,0.2638889,0.3888889,0.1666667,0.9189189,0.3888889,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3828571,1.0,0.2222222,0.0,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.0171429,1.0,0.5,0.8888889,0.9054054,0.2777778,1.0,0.36,0.990099,0.12
0.1257143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9493243,0.2777778,1.0,0.28,0.990099,0.5608108,0.1666667,1.0,0.36,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.4057143,0.62249,0.1666667,0.8333333,0.0228571,1.0,0.2222222,0.0555556,0.96,1.0,0.1666667,0.6111111,0.3828571,0.9157303,0.2222222,0.0,0.1047297,0.5,0.5,0.0,1.0,0.4020270,0.2222222,0.0,0.3,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.0171429,1.0,0.5,0.8888889,0.9493243,0.2777778,1.0,0.28,0.990099,0.12
0.0228571,0.9401408,0.2222222,0.0555556,0.4155405,0.0555556,1.0,0.36,0.990099,0.5033784,0.2222222,0.5,0.0,0.8910891,0.6351351,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.4057143,0.62249,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.96,1.0,0.1666667,0.6111111,0.3828571,0.8707865,0.2222222,0.0,0.1047297,0.5,0.5,0.0,1.0,0.4020270,0.2222222,0.0,0.3,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.0171429,1.0,0.5,0.8888889,0.4189189,0.0555556,1.0,0.36,0.990099,0.12
0.0228571,0.8204225,0.2222222,0.0555556,0.4155405,0.0555556,1.0,0.36,0.990099,0.5033784,0.2222222,0.5,0.0,0.8910891,0.6351351,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.4057143,0.62249,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.96,1.0,0.1666667,0.6111111,0.0171429,1.0,0.5,0.8888889,0.1047297,0.5,0.5,0.0,1.0,0.2195946,0.5,0.0,0.3,0.990099,0.6689189,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.3828571,0.8707865,0.2222222,0.0,0.4966216,0.2222222,0.5,0.0,0.8910891,0.12
0.0228571,0.7711268,0.2222222,0.0555556,0.4155405,0.0555556,1.0,0.36,0.990099,0.5033784,0.2222222,0.5,0.0,0.8910891,0.6351351,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.4057143,0.62249,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.96,1.0,0.1666667,0.6111111,0.0171429,0.875,0.5,0.8888889,0.1047297,0.5,0.5,0.0,1.0,0.2195946,0.5,0.0,0.3,0.990099,0.6689189,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.3828571,0.8707865,0.2222222,0.0,0.6317568,0.0555556,0.5,0.0,1.0,0.12
0.0228571,0.6619718,0.2222222,0.0555556,0.4155405,0.0555556,1.0,0.36,0.990099,0.5033784,0.2222222,0.5,0.0,0.8910891,0.6351351,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.4057143,0.62249,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.96,1.0,0.1666667,0.6111111,0.0171429,0.8108108,0.5,0.8888889,0.1047297,0.5,0.5,0.0,1.0,0.2195946,0.5,0.0,0.3,0.990099,0.6689189,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.3828571,0.8707865,0.2222222,0.0,0.0,0.0,0.0,0.0,0.0,0.12
0.4057143,0.62249,0.1666667,0.8333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1621622,0.8333333,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.1257143,1.0,0.2777778,0.0,0.96,1.0,0.1666667,0.6111111,0.0171429,1.0,0.5,0.8888889,0.1047297,0.5,0.5,0.0,1.0,0.2195946,0.5,0.0,0.3,0.990099,0.6689189,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.3828571,0.8707865,0.2222222,0.0,0.1621622,0.8333333,1.0,0.32,0.990099,0.12
0.4057143,0.2128514,0.1666667,0.8333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1621622,0.8333333,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.1257143,1.0,0.2777778,0.0,0.96,1.0,0.1666667,0.6111111,0.0171429,0.5641892,0.5,0.8888889,0.1047297,0.5,0.5,0.0,1.0,0.2195946,0.5,0.0,0.3,0.990099,0.6689189,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.3828571,0.8707865,0.2222222,0.0,0.1621622,0.8333333,1.0,0.32,0.990099,0.12
0.4057143,0.1445783,0.1666667,0.8333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1621622,0.8333333,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.1257143,1.0,0.2777778,0.0,0.96,1.0,0.1666667,0.6111111,0.0171429,0.0878378,0.5,0.8888889,0.1047297,0.5,0.5,0.0,1.0,0.2195946,0.5,0.0,0.3,0.990099,0.6689189,0.8888889,0.0,0.2,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.3828571,0.8707865,0.2222222,0.0,0.1621622,0.8333333,1.0,0.32,0.990099,0.12
0.1257143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9493243,0.2777778,1.0,0.28,0.990099,0.5608108,0.1666667,1.0,0.36,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.4057143,0.0,0.1666667,0.8333333,0.96,1.0,0.1666667,0.6111111,0.8914286,0.2638889,0.3888889,0.1666667,0.9189189,0.3888889,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0171429,0.0,0.5,0.8888889,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.3828571,0.8707865,0.2222222,0.0,0.9493243,0.2777778,1.0,0.28,0.990099,0.12
0.96,0.9376855,0.1666667,0.6111111,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.4057143,0.0,0.1666667,0.8333333,0.1257143,1.0,0.2777778,0.0,0.3828571,0.8230337,0.2222222,0.0,0.1047297,0.5,0.5,0.0,1.0,0.4020270,0.2222222,0.0,0.3,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0171429,0.0,0.5,0.8888889,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.0,0.0,0.0,0.0,0.0,0.12
0.1257143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9493243,0.2777778,1.0,0.28,0.990099,0.5608108,0.1666667,1.0,0.36,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.2885714,0.0,0.3333333,0.0,0.2257143,0.0,0.2222222,0.8888889,0.0228571,0.0,0.2222222,0.0555556,0.4057143,0.0,0.1666667,0.8333333,0.96,0.0,0.1666667,0.6111111,0.3828571,1.0,0.2222222,0.0,0.1047297,0.5,0.5,0.0,1.0,0.4020270,0.2222222,0.0,0.3,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0171429,0.0,0.5,0.8888889,0.2428571,0.0,0.6666667,0.9444444,0.2714286,0.0,0.0555556,0.0,0.3285714,1.0,1.0,0.0,0.8914286,0.2638889,0.3888889,0.1666667,0.5574324,0.1666667,1.0,0.36,0.8415842,0.12
