p1,p1hp,p1t1,p1t2,move1,m1t,m1c,m1p,m1a,move2,m2t,m2c,m2p,m2a,move3,m3t,m3c,m3p,m3a,move4,m4t,m4c,m4p,m4a,p2,p2hp,p2t1,p2t2,p3,p3hp,p3t1,p3t2,p4,p4hp,p4t1,p4t2,p5,p5hp,p5t1,p5t2,p6,p6hp,p6t1,p6t2,o1,o1hp,o1t1,o1t2,omove1,om1t,om1c,om1p,om1a,omove2,om2t,om2c,om2p,om2a,omove3,om3t,om3c,om3p,om3a,omove4,om4t,om4c,om4p,om4a,o2,o2hp,o2t1,o2t2,o3,o3hp,o3t1,o3t2,o4,o4hp,o4t1,o4t2,o5,o5hp,o5t1,o5t2,o6,o6hp,o6t1,o6t2,choice,c1,c2,c3,result
0.46,0.7147436,0.7777778,0.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.7171429,0.0,0.9444444,0.4444444,0.5057143,0.0,0.5555556,0.0,0.5514286,1.0,0.2222222,0.0,0.0885714,0.0,0.7777778,0.4444444,0.3277027,0.7777778,1.0,0.36,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.6824324,0.0555556,0.5,0.0,1.0,0.0202703,0.4444444,1.0,0.3,0.9405941,0.2114286,0.0,0.5,0.3333333,0.5571429,0.0,0.2777778,0.0,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,-0.46,-0.7147436,-0.7777778,0.0,0.08
0.46,0.0,0.7777778,0.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.7171429,0.0,0.9444444,0.4444444,0.5057143,0.0,0.5555556,0.0,0.5514286,1.0,0.2222222,0.0,0.3,0.5343511,1.0,0.4444444,0.5472973,1.0,1.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.5571429,0.0,0.2777778,0.0,0.0885714,0.0,0.7777778,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,-0.5514286,-1.0,-0.2222222,0.0,0.1
0.5514286,0.6727273,0.2222222,0.0,0.4898649,0.2222222,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.7171429,0.0,0.9444444,0.4444444,0.5057143,0.0,0.5555556,0.0,0.46,0.0,0.7777778,0.0,0.3,0.0,1.0,0.4444444,0.5472973,1.0,1.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.5571429,0.0,0.2777778,0.0,0.0885714,0.0,0.7777778,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,-0.5514286,-0.6727273,-0.2222222,0.0,0.1
0.5514286,0.6727273,0.2222222,0.0,0.4898649,0.2222222,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.7171429,0.0,0.9444444,0.4444444,0.5057143,0.0,0.5555556,0.0,0.46,0.0,0.7777778,0.0,0.84,1.0,0.5555556,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.5571429,0.0,0.2777778,0.0,0.0885714,0.0,0.7777778,0.4444444,0.3,0.0,1.0,0.4444444,0.7714286,1.0,0.0555556,0.2222222,-0.5514286,-0.6727273,-0.2222222,0.0,0.085
0.5571429,0.1267606,0.2777778,0.0,0.6081081,1.0,0.0,0.36,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0885714,1.0,0.7777778,0.4444444,0.2114286,1.0,0.5,0.3333333,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.7171429,0.2666667,0.9444444,0.4444444,0.2364865,0.6111111,0.0,0.4,0.990099,0.1993243,0.4444444,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0171429,1.0,0.5,0.8888889,0.2114286,1.0,0.5,0.3333333,0.5057143,1.0,0.5555556,0.0,0.46,1.0,0.7777778,0.0,0.5514286,1.0,0.2222222,0.0,-0.0885714,-1.0,-0.7777778,-0.4444444,0.9
0.0885714,1.0,0.7777778,0.4444444,0.3277027,0.7777778,1.0,0.36,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.6824324,0.0555556,0.5,0.0,1.0,0.0202703,0.4444444,1.0,0.3,0.9405941,0.5571429,0.1267606,0.2777778,0.0,0.2114286,1.0,0.5,0.3333333,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.7171429,0.2666667,0.9444444,0.4444444,0.2364865,0.6111111,0.0,0.4,0.990099,0.1993243,0.4444444,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0171429,1.0,0.5,0.8888889,0.2114286,1.0,0.5,0.3333333,0.5057143,1.0,0.5555556,0.0,0.46,1.0,0.7777778,0.0,0.5514286,1.0,0.2222222,0.0,-0.0885714,-1.0,-0.7777778,-0.4444444,0.975
0.0885714,1.0,0.7777778,0.4444444,0.3277027,0.7777778,1.0,0.36,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.6824324,0.0555556,0.5,0.0,1.0,0.0202703,0.4444444,1.0,0.3,0.9405941,0.5571429,0.1267606,0.2777778,0.0,0.2114286,1.0,0.5,0.3333333,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.0171429,0.0,0.5,0.8888889,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.2666667,0.9444444,0.4444444,0.2114286,1.0,0.5,0.3333333,0.5057143,1.0,0.5555556,0.0,0.46,1.0,0.7777778,0.0,0.5514286,1.0,0.2222222,0.0,-0.0885714,-1.0,-0.7777778,-0.4444444,0.92
0.0885714,1.0,0.7777778,0.4444444,0.3277027,0.7777778,1.0,0.36,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.6824324,0.0555556,0.5,0.0,1.0,0.0202703,0.4444444,1.0,0.3,0.9405941,0.5571429,0.1267606,0.2777778,0.0,0.2114286,1.0,0.5,0.3333333,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.2114286,1.0,0.5,0.3333333,0.4324324,0.3333333,0.0,0.4,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.2666667,0.9444444,0.4444444,0.0171429,0.0,0.5,0.8888889,0.5057143,1.0,0.5555556,0.0,0.46,1.0,0.7777778,0.0,0.5514286,1.0,0.2222222,0.0,-0.5571429,-0.1267606,-0.2777778,0.0,0.85
0.5571429,0.0,0.2777778,0.0,0.6081081,1.0,0.0,0.36,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0885714,1.0,0.7777778,0.4444444,0.2114286,1.0,0.5,0.3333333,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.2114286,1.0,0.5,0.3333333,0.4324324,0.3333333,0.0,0.4,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.2666667,0.9444444,0.4444444,0.0171429,0.0,0.5,0.8888889,0.5057143,1.0,0.5555556,0.0,0.46,1.0,0.7777778,0.0,0.5514286,1.0,0.2222222,0.0,-0.2114286,-1.0,-0.5,-0.3333333,0.85
0.2114286,0.5420561,0.5,0.3333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0885714,1.0,0.7777778,0.4444444,0.5571429,0.0,0.2777778,0.0,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.2114286,0.0,0.5,0.3333333,0.4324324,0.3333333,0.0,0.4,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.2666667,0.9444444,0.4444444,0.0171429,0.0,0.5,0.8888889,0.5057143,1.0,0.5555556,0.0,0.46,1.0,0.7777778,0.0,0.5514286,1.0,0.2222222,0.0,-0.2114286,-0.5420561,-0.5,-0.3333333,0.975
0.2114286,0.0,0.5,0.3333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0885714,1.0,0.7777778,0.4444444,0.5571429,0.0,0.2777778,0.0,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.7171429,0.2666667,0.9444444,0.4444444,0.2364865,0.6111111,0.0,0.4,0.990099,0.1993243,0.4444444,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.5057143,1.0,0.5555556,0.0,0.46,1.0,0.7777778,0.0,0.5514286,1.0,0.2222222,0.0,-0.0885714,-1.0,-0.7777778,-0.4444444,0.9
0.0885714,0.2947368,0.7777778,0.4444444,0.3277027,0.7777778,1.0,0.36,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.6824324,0.0555556,0.5,0.0,1.0,0.0202703,0.4444444,1.0,0.3,0.9405941,0.2114286,0.0,0.5,0.3333333,0.5571429,0.0,0.2777778,0.0,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.7171429,0.0,0.9444444,0.4444444,0.2364865,0.6111111,0.0,0.4,0.990099,0.1993243,0.4444444,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.5057143,1.0,0.5555556,0.0,0.46,1.0,0.7777778,0.0,0.5514286,1.0,0.2222222,0.0,-0.0885714,-0.2947368,-0.7777778,-0.4444444,0.9
0.0885714,0.2947368,0.7777778,0.4444444,0.3277027,0.7777778,1.0,0.36,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.6824324,0.0555556,0.5,0.0,1.0,0.0202703,0.4444444,1.0,0.3,0.9405941,0.2114286,0.0,0.5,0.3333333,0.5571429,0.0,0.2777778,0.0,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.5057143,0.0,0.5555556,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.7171429,0.0,0.9444444,0.4444444,0.46,1.0,0.7777778,0.0,0.5514286,1.0,0.2222222,0.0,-0.0885714,-0.2947368,-0.7777778,-0.4444444,0.9
0.0885714,0.0,0.7777778,0.4444444,0.3277027,0.7777778,1.0,0.36,0.990099,0.1148649,0.7777778,0.5,0.0,1.0,0.6824324,0.0555556,0.5,0.0,1.0,0.0202703,0.4444444,1.0,0.3,0.9405941,0.2114286,0.0,0.5,0.3333333,0.5571429,0.0,0.2777778,0.0,0.3,1.0,1.0,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.46,0.7147436,0.7777778,0.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.7171429,0.0,0.9444444,0.4444444,0.5057143,0.0,0.5555556,0.0,0.5514286,1.0,0.2222222,0.0,-0.3,-1.0,-1.0,-0.4444444,0.92
0.3,0.5343511,1.0,0.4444444,0.5472973,1.0,1.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.5571429,0.0,0.2777778,0.0,0.0885714,0.0,0.7777778,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.46,0.0,0.7777778,0.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.7171429,0.0,0.9444444,0.4444444,0.5057143,0.0,0.5555556,0.0,0.5514286,1.0,0.2222222,0.0,-0.3,-0.5343511,-1.0,-0.4444444,0.9
0.3,0.0,1.0,0.4444444,0.5472973,1.0,1.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.5571429,0.0,0.2777778,0.0,0.0885714,0.0,0.7777778,0.4444444,0.84,1.0,0.5555556,0.0,0.7714286,1.0,0.0555556,0.2222222,0.5514286,0.6727273,0.2222222,0.0,0.4898649,0.2222222,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.7171429,0.0,0.9444444,0.4444444,0.5057143,0.0,0.5555556,0.0,0.46,0.0,0.7777778,0.0,-0.84,-1.0,-0.5555556,0.0,0.9
0.84,1.0,0.5555556,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.5571429,0.0,0.2777778,0.0,0.0885714,0.0,0.7777778,0.4444444,0.3,0.0,1.0,0.4444444,0.7714286,1.0,0.0555556,0.2222222,0.5514286,0.6727273,0.2222222,0.0,0.4898649,0.2222222,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.0171429,0.0,0.5,0.8888889,0.7171429,0.0,0.9444444,0.4444444,0.5057143,0.0,0.5555556,0.0,0.46,0.0,0.7777778,0.0,-0.7714286,-1.0,-0.0555556,-0.2222222,0.915
0.1228571,1.0,0.3333333,0.0,0.4459459,0.3333333,0.0,0.34,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5171429,1.0,0.5,0.9444444,0.5571429,1.0,0.2777778,0.0,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.6655405,0.7222222,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,1.0,0.5,0.3333333,0.5485714,1.0,0.1666667,0.0,0.5571429,1.0,0.2777778,0.0,0.26,1.0,0.9444444,0.8888889,0.4285714,1.0,0.5,0.4444444,-0.1228571,-1.0,-0.3333333,0.0,0.935
0.1228571,1.0,0.3333333,0.0,0.4459459,0.3333333,0.0,0.34,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5171429,1.0,0.5,0.9444444,0.5571429,1.0,0.2777778,0.0,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2114286,1.0,0.5,0.3333333,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.5485714,1.0,0.1666667,0.0,0.5571429,1.0,0.2777778,0.0,0.26,1.0,0.9444444,0.8888889,0.4285714,1.0,0.5,0.4444444,-0.5171429,-1.0,-0.5,-0.9444444,0.935
0.5171429,0.107438,0.5,0.9444444,0.1418919,0.5,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1228571,1.0,0.3333333,0.0,0.5571429,1.0,0.2777778,0.0,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2114286,0.0,0.5,0.3333333,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.5485714,1.0,0.1666667,0.0,0.5571429,1.0,0.2777778,0.0,0.26,1.0,0.9444444,0.8888889,0.4285714,1.0,0.5,0.4444444,-0.5171429,-0.107438,-0.5,-0.9444444,0.935
0.5171429,0.0,0.5,0.9444444,0.1418919,0.5,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1228571,1.0,0.3333333,0.0,0.5571429,1.0,0.2777778,0.0,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5485714,0.9021739,0.1666667,0.0,0.1655405,1.0,1.0,0.32,0.990099,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.2114286,0.0,0.5,0.3333333,0.5571429,1.0,0.2777778,0.0,0.26,1.0,0.9444444,0.8888889,0.4285714,1.0,0.5,0.4444444,-0.5571429,-1.0,-0.2777778,0.0,0.935
0.5571429,1.0,0.2777778,0.0,0.9222973,0.2222222,0.0,0.2,0.990099,0.2635135,0.0555556,0.0,0.28,0.990099,0.6081081,1.0,0.0,0.36,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.1228571,1.0,0.3333333,0.0,0.5171429,0.0,0.5,0.9444444,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5485714,0.9021739,0.1666667,0.0,0.1655405,1.0,1.0,0.32,0.990099,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.2114286,0.0,0.5,0.3333333,0.5571429,1.0,0.2777778,0.0,0.26,1.0,0.9444444,0.8888889,0.4285714,1.0,0.5,0.4444444,-0.5571429,-1.0,-0.2777778,0.0,0.935
0.5571429,0.2957746,0.2777778,0.0,0.9222973,0.2222222,0.0,0.2,0.990099,0.2635135,0.0555556,0.0,0.28,0.990099,0.6081081,1.0,0.0,0.36,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.1228571,1.0,0.3333333,0.0,0.5171429,0.0,0.5,0.9444444,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5571429,0.0492958,0.2777778,0.0,0.2635135,0.0555556,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.2114286,0.0,0.5,0.3333333,0.5485714,0.9021739,0.1666667,0.0,0.26,1.0,0.9444444,0.8888889,0.4285714,1.0,0.5,0.4444444,-0.5571429,-0.2957746,-0.2777778,0.0,0.935
0.5571429,0.1760563,0.2777778,0.0,0.9222973,0.2222222,0.0,0.2,0.990099,0.2635135,0.0555556,0.0,0.28,0.990099,0.6081081,1.0,0.0,0.36,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.1228571,1.0,0.3333333,0.0,0.5171429,0.0,0.5,0.9444444,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.0,0.9444444,0.8888889,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.2114286,0.0,0.5,0.3333333,0.5485714,0.9021739,0.1666667,0.0,0.5571429,0.0492958,0.2777778,0.0,0.4285714,1.0,0.5,0.4444444,-0.5571429,-0.1760563,-0.2777778,0.0,0.935
0.5571429,0.1161972,0.2777778,0.0,0.9222973,0.2222222,0.0,0.2,0.990099,0.2635135,0.0555556,0.0,0.28,0.990099,0.6081081,1.0,0.0,0.36,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.1228571,1.0,0.3333333,0.0,0.5171429,0.0,0.5,0.9444444,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4285714,0.0,0.5,0.4444444,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.2114286,0.0,0.5,0.3333333,0.5485714,0.9021739,0.1666667,0.0,0.5571429,0.0492958,0.2777778,0.0,0.26,0.0,0.9444444,0.8888889,-0.5571429,-0.1161972,-0.2777778,0.0,0.935
0.5571429,0.0,0.2777778,0.0,0.9222973,0.2222222,0.0,0.2,0.990099,0.2635135,0.0555556,0.0,0.28,0.990099,0.6081081,1.0,0.0,0.36,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.1228571,1.0,0.3333333,0.0,0.5171429,0.0,0.5,0.9444444,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5485714,0.326087,0.1666667,0.0,0.1655405,1.0,1.0,0.32,0.990099,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.2114286,0.0,0.5,0.3333333,0.4285714,0.0,0.5,0.4444444,0.5571429,0.0492958,0.2777778,0.0,0.26,0.0,0.9444444,0.8888889,-0.2485714,-1.0,-0.0555556,0.0,0.935
0.2485714,0.8311111,0.0555556,0.0,0.1655405,1.0,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1228571,1.0,0.3333333,0.0,0.5171429,0.0,0.5,0.9444444,0.5571429,0.0,0.2777778,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5485714,0.0,0.1666667,0.0,0.1655405,1.0,1.0,0.32,0.990099,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.2114286,0.0,0.5,0.3333333,0.4285714,0.0,0.5,0.4444444,0.5571429,0.0492958,0.2777778,0.0,0.26,0.0,0.9444444,0.8888889,-0.2485714,-0.8311111,-0.0555556,0.0,0.915
0.5771429,0.0,0.7222222,0.4444444,0.6655405,0.7222222,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2114286,1.0,0.5,0.3333333,0.5485714,1.0,0.1666667,0.0,0.5571429,1.0,0.2777778,0.0,0.26,1.0,0.9444444,0.8888889,0.4285714,1.0,0.5,0.4444444,0.1228571,1.0,0.3333333,0.0,0.4459459,0.3333333,0.0,0.34,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5171429,1.0,0.5,0.9444444,0.5571429,1.0,0.2777778,0.0,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2114286,-1.0,-0.5,-0.3333333,0.065
0.2114286,1.0,0.5,0.3333333,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.5485714,1.0,0.1666667,0.0,0.5571429,1.0,0.2777778,0.0,0.26,1.0,0.9444444,0.8888889,0.4285714,1.0,0.5,0.4444444,0.1228571,1.0,0.3333333,0.0,0.4459459,0.3333333,0.0,0.34,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5171429,1.0,0.5,0.9444444,0.5571429,1.0,0.2777778,0.0,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2114286,-1.0,-0.5,-0.3333333,0.065
0.2114286,0.0,0.5,0.3333333,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5771429,0.0,0.7222222,0.4444444,0.5485714,1.0,0.1666667,0.0,0.5571429,1.0,0.2777778,0.0,0.26,1.0,0.9444444,0.8888889,0.4285714,1.0,0.5,0.4444444,0.5171429,0.107438,0.5,0.9444444,0.1418919,0.5,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1228571,1.0,0.3333333,0.0,0.5571429,1.0,0.2777778,0.0,0.2485714,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5485714,-1.0,-0.1666667,0.0,0.065
